メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備,グレード_fixed,排気量_fixed,車検_fixed,色_fixed,装備_fixed
テスラ,モデル３ 5D 4WD,2020,ＡＴ,16,3L23P,5 - すごくきれい,239 ～ 243,2025年05月,パフォーマンス,,8.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,40,YL1YT,4 - きれい,235 ～ 240,2025年05月,,,7.10,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,6,3L13T,5 - すごくきれい,233 ～ 239,2025年05月,,,,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2017,ＡＴ,111,4 - きれい,222 ～ 226,nan,2025年05月,１００Ｄ,,8.3,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,24,3L13,5 - すごくきれい,202 ～ 206,2025年05月,スタンダードレンジプラス,,8.7,グレー,000 AC NV TV SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2024,ＡＴ,8,YL3YPT,5 - すごくきれい,351 ～ 354,2025年05月,パフォーマンス,,9.5,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,30,3L23T,5 - すごくきれい,267 ～ 272,2025年05月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,38,3L13T,5 - すごくきれい,188 ～ 192,2025年05月,,,7.4,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,75,3L23,5 - すごくきれい,190 ～ 192,2025年05月,,,8.8,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,33,3L23B,5 - すごくきれい,237 ～ 242,2025年05月,ロングレンジ,,8.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 4WD,2015,ＡＴ,89,SL2SA,4 - きれい,128 ～ 132,2025年05月,８５Ｄ,,8.4,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 2WD,2022,ＡＴ,27,YL1YT,4 - きれい,259 ～ 264,2025年05月,ベースグレード,,7.10,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,42,YL1YT,5 - すごくきれい,285 ～ 291,2025年05月,,,7.11,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,42,YL1YT,5 - すごくきれい,287 ～ 289,2025年05月,,,8.2,黒,000 AC AW 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,62,3L23P,5 - すごくきれい,224 ～ 229,2025年05月,パフォーマンス,,8.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＣＡＴ,26,YL1YT,5 - すごくきれい,270 ～ 276,2025年05月,,,8.1,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2023,ＣＡＴ,25,YL3YPT,5 - すごくきれい,326 ～ 330,2025年05月,パフォーマンス,,,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2022,ＣＡＴ,53,YL3YPT,4 - きれい,258 ～ 262,2025年05月,パフォーマンス,,7.7,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,8,3L13T,5 - すごくきれい,213 ～ 218,2025年05月,,,7.4,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,33,3L13B,5 - すごくきれい,202 ～ 205,2025年05月,スタンダードレンジプラス,,8.8,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,34,3L13,5 - すごくきれい,205 ～ 211,2025年05月,スタンダードレンジプラス,,8.8,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,109,3L23B,4 - きれい,156 ～ 161,2025年05月,ロングレンジ,,,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＣＡＴ,73,3L23P,4 - きれい,183 ～ 187,2025年05月,パフォーマンス,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,71,3L13,5 - すごくきれい,167 ～ 171,2025年05月,スタンダードレンジプラス,,8.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2019,ＣＡＴ,41,3L13,4 - きれい,158 ～ 163,2025年05月,スタンダードレンジプラス,,8.9,青,000 AC SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2019,ＣＡＴ,98,4 - きれい,305 ～ 309,nan,2025年05月,１００Ｄ,,8.3,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2021,ＡＴ,4,3L13B,5 - すごくきれい,226 ～ 230,2025年05月,,,8.5,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 4WD,2018,ＣＡＴ,55,5 - すごくきれい,183 ～ 186,nan,2025年05月,,,8.8,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2024,ＡＴ,2,3L13T,5 - すごくきれい,366 ～ 369,2025年05月,ＲＷＤ,,9.12,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,16,3L13,5 - すごくきれい,220 ～ 224,2025年05月,スタンダードレンジプラス,,8.12,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 4WD,2020,ＡＴ,30,-1 - 修復歴あり,329 ～ 333,nan,2025年05月,,,8.4,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,28,3L13,4 - きれい,179 ～ 181,2025年05月,スタンダードレンジプラス,,8.2,パール,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,28,3L13,4 - きれい,179 ～ 181,2025年05月,スタンダードレンジプラス,,8.2,パール,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,31,3L13T,5 - すごくきれい,227 ～ 232,2025年05月,,,7.3,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,18,YL1YT,5 - すごくきれい,271 ～ 274,2025年05月,,,7.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,33,3L23,5 - すごくきれい,249 ～ 253,2025年05月,,,8.3,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,44,3L13,4 - きれい,172 ～ 177,2025年05月,スタンダードレンジプラス,,7.4,パール,000 AC AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,50,3L13T,5 - すごくきれい,185 ～ 190,2025年05月,,,9.3,赤,000 AC NV TV AW SR,,,,,
テスラ,モデルＹ 5D 2WD,2022,ＣＡＴ,1,YL1YT,5 - すごくきれい,277 ～ 279,2025年05月,ベースグレード,,,パール,000 AC SR,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,25,3L13,5 - すごくきれい,198 ～ 203,2025年05月,スタンダードプラス,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2019,ＡＴ,27,5 - すごくきれい,367 ～ 371,nan,2025年05月,１００Ｄ,,,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,76,3L13,4 - きれい,168 ～ 172,2025年05月,スタンダードレンジプラス,,8.4,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 4WD,2023,ＣＡＴ,22,YL3YT,5 - すごくきれい,339 ～ 344,2025年05月,,,8.6,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,26,3L13,5 - すごくきれい,198 ～ 201,2025年05月,スタンダードレンジプラス,,7.11,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2017,ＣＡＴ,60,4 - きれい,343 ～ 345,nan,2025年05月,１００Ｄ,,8.1,グレー,000 AC NV TV AW 革,,,,,
テスラ,モデルＹ 5D 2WD,2023,ＡＴ,13,YL1YT,5 - すごくきれい,276 ～ 279,2025年05月,ＲＷＤ,,8.5,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,24,YL1YT,5 - すごくきれい,294 ～ 296,2025年05月,,,7.11,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 2WD,2023,ＡＴ,27,YL1YT,5 - すごくきれい,253 ～ 258,2025年05月,ＲＷＤ,,8.4,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2019,ＡＴ,37,3L13,4 - きれい,139 ～ 144,2025年05月,スタンダードレンジプラス,,8.8,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,19,3L13B,5 - すごくきれい,227 ～ 230,2025年05月,スタンダードレンジプラス,,8.9,,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 4WD,2023,ＡＴ,6,YL3YT,5 - すごくきれい,369 ～ 372,2025年05月,,,8.9,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,41,3L13B,5 - すごくきれい,214 ～ 218,2025年05月,スタンダードプラス,,8.10,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,16,3L23B,5 - すごくきれい,247 ～ 249,2025年05月,ロングレンジ,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,48,3L23T,5 - すごくきれい,272 ～ 277,2025年05月,,,8.12,パール,000 AC AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,9,3L23B,5 - すごくきれい,253 ～ 257,2025年05月,ロングレンジ,,8.6,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,40,3L13T,5 - すごくきれい,226 ～ 230,2025年05月,,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 4WD,2024,ＡＴ,1,YL3YT,5 - すごくきれい,322 ～ 328,2025年05月,,,9.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,22,3L23T,5 - すごくきれい,276 ～ 280,2025年05月,,,9.5,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,37,3L23,5 - すごくきれい,236 ～ 239,2025年05月,,,8.7,黒,000 AC AW SR 革,,,,,
テスラ,モデルＹ 5D 2WD,2024,ＣＡＴ,5,YL1YT,5 - すごくきれい,302 ～ 305,2025年05月,ＲＷＤ,,9.8,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,24,3L23,5 - すごくきれい,263 ～ 266,2025年05月,,,8.1,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,24,YL1YT,5 - すごくきれい,270 ～ 274,2025年05月,,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,60,3L13,5 - すごくきれい,176 ～ 181,2025年05月,スタンダードレンジプラス,,7.10,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,62,YL1YT,3 - 普通,238 ～ 242,2025年05月,,,7.11,黒,000 AC AW SR 革,,,,,
テスラ,モデルＳ 2WD,2014,ＣＡＴ,58,SL1S2A,5 - すごくきれい,160 ～ 163,2025年05月,,,7.8,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,60,3L13T,5 - すごくきれい,195 ～ 200,2025年05月,,,,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,15,3L13B,5 - すごくきれい,221 ～ 225,2025年05月,スタンダードレンジプラス,,8.6,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2019,ＡＴ,41,3L13,3 - 普通,159 ～ 163,2025年05月,スタンダードレンジプラス,,,黒,000 AC NV TV AW,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,58,3L23T,5 - すごくきれい,236 ～ 240,2025年05月,,,,白,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 2WD,2024,ＡＴ,5,3L13T,5 - すごくきれい,364 ～ 367,2025年05月,,,9.10,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2022,ＡＴ,29,YL3YPT,4 - きれい,315 ～ 319,2025年05月,パフォーマンス,,7.8,黒,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,29,3L13T,4 - きれい,217 ～ 222,2025年05月,,,9.4,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2021,ＣＡＴ,47,3L13B,4 - きれい,193 ～ 198,2025年05月,,,8.10,黒,000 AC,,,,,
テスラ,モデルＹ 5D 2WD,2023,ＣＡＴ,26,YL1YT,4 - きれい,245 ～ 249,2025年05月,ベースグレード,,8.4,紺,000 AC,,,,,
テスラ,モデルＹ 5D 2WD,2022,ＣＡＴ,28,YL1YT,4 - きれい,265 ～ 269,2025年05月,ベースグレード,,,黒,000 AC,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,33,YL1YT,5 - すごくきれい,277 ～ 279,2025年05月,,,,グレー,000 AC NV TV AW SR,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,17,3L13,5 - すごくきれい,216 ～ 220,2025年05月,スタンダードレンジプラス,,8.1,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2023,ＡＴ,9,YL3YPT,5 - すごくきれい,373 ～ 377,2025年05月,パフォーマンス,,8.1,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＣＡＴ,4,YL1YT,5 - すごくきれい,325 ～ 329,2025年05月,,,8.5,パール,000 AC SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,108,3L13,4 - きれい,174 ～ 178,2025年05月,スタンダードレンジプラス,,,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 4WD,2023,ＣＡＴ,34,3L23T,5 - すごくきれい,248 ～ 253,2025年05月,ロングレンジ ＡＷＤ,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2014,ＡＴ,42,SL1S2A,5 - すごくきれい,163 ～ 167,2025年05月,Ｐ８５ プラス,,,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,8,3L23B,5 - すごくきれい,272 ～ 275,2025年05月,ロングレンジ,,8.5,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2024,ＡＴ,7,3L13T,5 - すごくきれい,379 ～ 382,2025年05月,ＲＷＤ,,9.9,白,000 AC,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,42,3L23,5 - すごくきれい,236 ～ 240,2025年05月,,,8.3,白,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,13,3L13T,5 - すごくきれい,228 ～ 232,2025年05月,,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2023,ＣＡＴ,13,3L13T,5 - すごくきれい,252 ～ 255,2025年05月,,,8.4,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,31,YL1YT,5 - すごくきれい,275 ～ 279,2025年05月,,,7.8,白,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,32,3L23,5 - すごくきれい,269 ～ 274,2025年05月,,,8.5,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,28,3L23B,5 - すごくきれい,253 ～ 256,2025年05月,ロングレンジ,,8.10,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,54,3L23T,5 - すごくきれい,234 ～ 238,2025年05月,,,7.8,パール,000 AC NV TV AW 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,53,YL1YT,5 - すごくきれい,249 ～ 253,2025年04月,,,7.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,42,YL1YT,5 - すごくきれい,266 ～ 271,2025年04月,,,8.2,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2017,ＡＴ,115,4 - きれい,154 ～ 159,nan,2025年04月,９０Ｄ,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,55,3L23,4 - きれい,198 ～ 200,2025年04月,,,8.6,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＡＴ,61,3L23P,4 - きれい,209 ～ 213,2025年04月,パフォーマンス,,8.11,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,50,3L13,5 - すごくきれい,187 ～ 189,2025年04月,スタンダードレンジプラス,,,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2019,ＡＴ,111,3L23P,3 - 普通,149 ～ 154,2025年04月,パフォーマンス,,8.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,22,3L23B,5 - すごくきれい,216 ～ 220,2025年04月,ロングレンジ,,8.10,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,30,3L23T,5 - すごくきれい,268 ～ 273,2025年04月,,,7.7,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,29,YL1YT,5 - すごくきれい,284 ～ 288,2025年04月,,,7.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,21,YL1YT,5 - すごくきれい,290 ～ 292,2025年04月,ガンＭ,,,,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,43,3L23,5 - すごくきれい,237 ～ 239,2025年04月,ロングレンジ ＡＷＤ,,9.1,パール,000 AC AW 革,,,,,
テスラ,モデルＳ 5D 2WD,2018,ＣＡＴ,26,5 - すごくきれい,173 ～ 178,nan,2025年04月,75,,9.3,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,41,3L23,4 - きれい,197 ～ 201,2025年04月,,,8.1,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 2WD,2020,ＡＴ,16,3 - 普通,344 ～ 346,nan,2025年04月,,,7.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,5,3L23T,5 - すごくきれい,292 ～ 295,2025年04月,,,7.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,31,3L13,5 - すごくきれい,200 ～ 203,2025年04月,スタンダードレンジプラス,,7.12,黒,000 AC NV TV 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,85,3L23,5 - すごくきれい,197 ～ 201,2025年04月,,,8.8,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,54,3L23B,5 - すごくきれい,218 ～ 223,2025年04月,ロングレンジ,,,グレー,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,31,3L13T,5 - すごくきれい,199 ～ 203,2025年04月,,,,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,24,YL1YT,4 - きれい,296 ～ 300,2025年04月,,,7.10,黒,000 AC AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2019,ＡＴ,28,3L13,5 - すごくきれい,162 ～ 164,2025年04月,スタンダードレンジプラス,,8.10,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,22,3L23B,5 - すごくきれい,238 ～ 243,2025年04月,ロングレンジ,,8.7,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2019,ＣＡＴ,30,3L13,3 - 普通,132 ～ 136,2025年04月,スタンダードレンジプラス,,8.7,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＣＡＴ,26,YL1YT,5 - すごくきれい,280 ～ 286,2025年04月,,,8.7,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,22,3L23B,5 - すごくきれい,260 ～ 263,2025年04月,,,,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 2WD,2022,ＡＴ,29,3L13T,5 - すごくきれい,231 ～ 236,2025年04月,ＲＷＤ,,7.5,白,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 2WD,2023,ＡＴ,8,3L13T,5 - すごくきれい,313 ～ 315,2025年04月,,,8.5,白,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,39,3L13B,5 - すごくきれい,232 ～ 238,2025年04月,スタンダードレンジプラス,,8.7,パール,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,19,3L13,5 - すごくきれい,233 ～ 239,2025年04月,スタンダードレンジプラス,,7.9,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2018,ＡＴ,49,5 - すごくきれい,422 ～ 424,nan,2025年04月,１００Ｄ,,7.6,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,40,3L23B,4 - きれい,238 ～ 242,2025年04月,ロングレンジ,,8.5,パール,000 AC SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,11,3L23,5 - すごくきれい,251 ～ 254,2025年04月,,,,青,000 AC NV TV SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＡＴ,29,YL1YT,4 - きれい,298 ～ 301,2025年04月,,,8.5,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,49,3L13,5 - すごくきれい,161 ～ 163,2025年04月,スタンダードレンジプラス,,9.3,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,62,3L23,4 - きれい,215 ～ 220,2025年04月,,,8.8,パール,000 AC AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,35,3L13B,5 - すごくきれい,231 ～ 235,2025年04月,スタンダードレンジプラス,,8.8,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 2WD,2024,ＣＡＴ,28,YL1YT,5 - すごくきれい,299 ～ 301,2025年04月,,,9.4,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＡＴ,8,3L23P,5 - すごくきれい,279 ～ 282,2025年04月,パフォーマンス,,7.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 2WD,2024,ＡＴ,7,YL1YT,5 - すごくきれい,371 ～ 376,2025年04月,,,9.1,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2024,ＡＴ,6,3L23T,5 - すごくきれい,433 ～ 436,2025年04月,,,9.8,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,66,3L13,4 - きれい,147 ～ 153,2025年04月,スタンダードレンジプラス,,,パール,000 AC NV TV AW,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,71,3L23,5 - すごくきれい,210 ～ 214,2025年04月,,,,パール,000 AC NV TV AW,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,96,3L13,5 - すごくきれい,148 ～ 152,2025年04月,スタンダードレンジプラス,,,パール,000 AC NV TV AW,,,,,
テスラ,モデルＳ 5D 4WD,2015,ＡＴ,108,SL2SA,4 - きれい,80 ～ 85,2025年04月,８５Ｄ,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2020,ＡＴ,33,4 - きれい,438 ～ 443,nan,2025年04月,ロングレンジ,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,68,3L13,5 - すごくきれい,149 ～ 153,2025年04月,スタンダードレンジプラス,,,赤,000 AC NV TV AW,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,65,3L13,5 - すごくきれい,202 ～ 208,2025年04月,スタンダードレンジプラス,,9.1,パール,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,61,3L23,5 - すごくきれい,211 ～ 215,2025年04月,,,,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,59,3L13,5 - すごくきれい,207 ～ 213,2025年04月,スタンダードレンジプラス,,8.5,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,62,3L23,5 - すごくきれい,195 ～ 198,2025年04月,,,,黒,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,68,3L13,5 - すごくきれい,194 ～ 200,2025年04月,スタンダードレンジプラス,,,パール,000 AC NV TV AW 革,,,,,
