メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備,グレード_fixed,排気量_fixed,車検_fixed,色_fixed,装備_fixed
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,26,3L13,5 - すごくきれい,224 ～ 227,2025年04月,スタンダードプラス,,8.9,パール,000 AC SR,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,31,3L13T,5 - すごくきれい,234 ～ 239,2025年04月,,,7.8,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2022,ＡＴ,6,3L23T,5 - すごくきれい,313 ～ 318,2025年04月,ロングレンジ ＡＷＤ,,7.10,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,33,3L23,5 - すごくきれい,267 ～ 271,2025年04月,,,8.9,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,44,3L13,4 - きれい,216 ～ 219,2025年04月,スタンダードレンジプラス,,8.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＡＴ,34,3L23B,4 - きれい,245 ～ 249,2025年04月,ロングレンジ,,7.6,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＡＴ,14,YL1YT,5 - すごくきれい,299 ～ 302,2025年04月,,,8.8,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,6,YL1YT,5 - すごくきれい,294 ～ 299,2025年04月,,,7.6,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 4WD,2015,ＣＡＴ,70,SWL2S2A,5 - すごくきれい,180 ～ 184,2025年04月,,,7.2,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,72,3L23,4 - きれい,189 ～ 192,2025年04月,,,8.6,パール,000 AC NV TV AW 革,,,,,
テスラ,モデルＹ 5D 4WD,2022,ＣＡＴ,52,YL3YPT,5 - すごくきれい,305 ～ 309,2025年04月,パフォーマンス,,7.9,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2022,ＡＴ,76,YL3YPT,5 - すごくきれい,268 ～ 273,2025年04月,パフォーマンス,,,グレー,000 AC NV TV AW,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,36,3L23,5 - すごくきれい,241 ～ 245,2025年04月,,,,パール,000 AC NV TV AW,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,60,3L23B,5 - すごくきれい,201 ～ 206,2025年04月,ロングレンジ,,8.10,青,000 AC NV TV AW,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,131,3L23,3 - 普通,128 ～ 131,2025年04月,,,8.7,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,15,3L13T,5 - すごくきれい,218 ～ 224,2025年04月,,,7.3,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,20,3L13B,5 - すごくきれい,236 ～ 241,2025年04月,スタンダードレンジプラス,,8.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2024,ＡＴ,19,3L23T,5 - すごくきれい,412 ～ 416,2025年04月,,,,パール,000 AC NV TV 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,39,3L13,5 - すごくきれい,240 ～ 245,2025年04月,スタンダードプラス,,8.9,パール,000 AC NV TV AW SR,,,,,
テスラ,モデルＹ 5D 2WD,2022,ＣＡＴ,11,YL1YT,5 - すごくきれい,302 ～ 305,2025年04月,ベースグレード,,7.10,白,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,53,3L23T,5 - すごくきれい,235 ～ 238,2025年04月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＡＴ,21,3L23P,5 - すごくきれい,221 ～ 224,2025年04月,パフォーマンス,,7.10,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 4WD,2020,ＡＴ,17,5 - すごくきれい,580 ～ 582,nan,2025年04月,,,7.6,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,32,3L23T,5 - すごくきれい,294 ～ 298,2025年04月,,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,31,3L23,5 - すごくきれい,261 ～ 266,2025年04月,,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 4WD,2019,ＡＴ,47,5 - すごくきれい,300 ～ 302,nan,2025年04月,１００Ｄ,,8.3,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,31,YL1YT,5 - すごくきれい,283 ～ 285,2025年04月,,,7.6,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,42,3L13,5 - すごくきれい,203 ～ 209,2025年04月,スタンダードレンジプラス,,8.5,,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,32,3L23T,-1 - 修復歴あり,142 ～ 147,2025年04月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,94,3L13B,5 - すごくきれい,148 ～ 151,2025年04月,スタンダードレンジプラス,,,黒,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,21,3L23B,4 - きれい,230 ～ 235,2025年04月,ロングレンジ,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,58,3L13T,5 - すごくきれい,236 ～ 238,2025年04月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,64,3L13,4 - きれい,200 ～ 203,2025年04月,スタンダードレンジプラス,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2022,ＣＡＴ,4,3L13T,5 - すごくきれい,266 ～ 270,2025年03月,ＲＷＤ,,7.6,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＣＡＴ,24,YL1YT,4 - きれい,303 ～ 307,2025年03月,,,8.3,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,28,YL1YT,5 - すごくきれい,293 ～ 296,2025年03月,,,7.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,9,YL1YT,5 - すごくきれい,309 ～ 314,2025年03月,,,7.9,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＣＡＴ,25,YL1YT,4 - きれい,303 ～ 305,2025年03月,,,8.4,黒,000 AC SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,11,3L23,5 - すごくきれい,272 ～ 277,2025年03月,,,8.3,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,6,YL1YT,5 - すごくきれい,311 ～ 313,2025年03月,,,7.11,黒,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,13,3L23,5 - すごくきれい,272 ～ 276,2025年03月,,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,28,YL1YT,5 - すごくきれい,294 ～ 298,2025年03月,,,7.11,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,40,3L13B,5 - すごくきれい,227 ～ 229,2025年03月,スタンダードレンジプラス,,8.4,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,29,3L13,5 - すごくきれい,215 ～ 218,2025年03月,スタンダードレンジプラス,,7.10,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2019,ＡＴ,50,3L23P,5 - すごくきれい,217 ～ 220,2025年03月,パフォーマンス,,8.11,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,27,3L13T,5 - すごくきれい,252 ～ 258,2025年03月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 2WD,2023,ＡＴ,29,YL1YT,3 - 普通,269 ～ 273,2025年03月,ベースグレード,,7.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,28,3L13T,5 - すごくきれい,254 ～ 257,2025年03月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＣＡＴ,74,YL1YT,5 - すごくきれい,252 ～ 254,2025年03月,,,8.4,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 4WD,2015,ＡＴ,54,SL2S2A,5 - すごくきれい,145 ～ 148,2025年03月,Ｐ８５Ｄ,,,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,32,3L23,4 - きれい,247 ～ 251,2025年03月,,,,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2025,ＡＴ,3,3L13T,5 - すごくきれい,399 ～ 403,2025年03月,ＲＷＤ,,10.4,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,79,3L23,5 - すごくきれい,208 ～ 213,2025年03月,,,7.12,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,50,3L23,3 - 普通,191 ～ 193,2025年03月,,,8.1,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,51,3L23,3 - 普通,191 ～ 193,2025年03月,,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＣＡＴ,75,YL1YT,5 - すごくきれい,251 ～ 254,2025年03月,,,8.5,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＡＴ,14,3L23P,5 - すごくきれい,239 ～ 244,2025年03月,パフォーマンス,,7.6,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2023,ＡＴ,7,3L23T,5 - すごくきれい,414 ～ 417,2025年03月,,,9.2,グレー,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,9,3L13,5 - すごくきれい,234 ～ 239,2025年03月,スタンダードレンジプラス,,8.11,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,74,3L23,5 - すごくきれい,208 ～ 212,2025年03月,,,7.12,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2023,ＡＴ,5,3L23T,5 - すごくきれい,412 ～ 416,2025年03月,,,8.11,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,38,3L23,4 - きれい,245 ～ 249,2025年03月,,,,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,49,3L13B,5 - すごくきれい,204 ～ 207,2025年03月,スタンダードレンジプラス,,8.6,白,000 AC AW 革,,,,,
テスラ,モデル３ 5D 2WD,2022,ＣＡＴ,44,3L13T,5 - すごくきれい,220 ～ 223,2025年03月,ＲＷＤ,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,56,3L23T,5 - すごくきれい,231 ～ 235,2025年03月,,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,43,3L13,5 - すごくきれい,211 ～ 217,2025年03月,スタンダードプラス,,8.1,パール,000 AC NV TV AW SR,,,,,
テスラ,モデルＳ 2WD,2015,ＡＴ,172,SL1S,3 - 普通,80 ～ 85,2025年03月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,38,3L23T,5 - すごくきれい,268 ～ 273,2025年03月,,,9.2,パール,000 AC NV TV SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2022,ＣＡＴ,29,YL3YPT,5 - すごくきれい,344 ～ 348,2025年03月,パフォーマンス,,8.3,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2022,ＡＴ,47,3L23T,4 - きれい,239 ～ 241,2025年03月,ロングレンジ ＡＷＤ,,7.3,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,30,3L23T,5 - すごくきれい,269 ～ 274,2025年03月,,,9.5,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2020,ＡＴ,96,5 - すごくきれい,330 ～ 335,nan,2025年03月,ロングレンジ,,7.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,27,3L13T,5 - すごくきれい,254 ～ 257,2025年03月,,,7.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 4WD,2023,ＡＴ,23,YL3YT,4 - きれい,368 ～ 371,2025年03月,,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,42,3L13,4 - きれい,228 ～ 232,2025年03月,,,7.4,グレー,000 AC NV TV 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,53,3L13T,5 - すごくきれい,230 ～ 234,2025年03月,,,,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,27,3L23T,5 - すごくきれい,290 ～ 294,2025年03月,,,7.12,パール,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,47,3L13,5 - すごくきれい,227 ～ 229,2025年03月,スタンダードレンジプラス,,9.1,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2016,ＣＡＴ,88,4 - きれい,125 ～ 129,nan,2025年03月,75,,7.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2023,ＡＴ,15,YL3YPT,5 - すごくきれい,396 ～ 399,2025年03月,パフォーマンス,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,56,3L23,5 - すごくきれい,266 ～ 271,2025年03月,,,8.11,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,32,3L13T,5 - すごくきれい,234 ～ 240,2025年03月,,,9.1,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,15,3L23T,5 - すごくきれい,279 ～ 282,2025年03月,,,7.10,赤,000 AC AW 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,28,3L23B,5 - すごくきれい,275 ～ 277,2025年03月,ロングレンジ,,8.7,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 2WD,2018,ＣＡＴ,25,4 - きれい,265 ～ 269,nan,2025年03月,,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2017,ＡＴ,48,5 - すごくきれい,266 ～ 271,nan,2025年03月,９０Ｄ,,8.12,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,35,3L23,5 - すごくきれい,264 ～ 268,2025年03月,,,8.3,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2018,ＣＡＴ,50,-1 - 修復歴あり,328 ～ 333,nan,2025年03月,１００Ｄ,,7.4,,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,3,YL1YT,5 - すごくきれい,295 ～ 298,2025年03月,,,,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,28,3L23B,5 - すごくきれい,275 ～ 277,2025年03月,ロングレンジ,,8.7,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2024,ＡＴ,9,YL3YPT,5 - すごくきれい,416 ～ 419,2025年03月,パフォーマンス,,9.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,64,3L23T,5 - すごくきれい,229 ～ 232,2025年03月,,,,グレー,000 AC NV TV AW,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,79,3L23B,5 - すごくきれい,199 ～ 203,2025年03月,ロングレンジ,,8.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＣＡＴ,24,YL1YT,4 - きれい,292 ～ 297,2025年03月,,,8.5,黒,000 AC SR,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,38,3L23T,5 - すごくきれい,270 ～ 273,2025年03月,,,,白,000 AC AW,,,,,
テスラ,モデルＸ 5D 4WD,2019,ＡＴ,68,5 - すごくきれい,283 ～ 286,nan,2025年03月,１００Ｄ,,8.4,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,59,3L23T,4 - きれい,234 ～ 239,2025年03月,,,,パール,000 AC NV TV AW,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,27,3L23T,5 - すごくきれい,292 ～ 296,2025年03月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,95,3L23,5 - すごくきれい,197 ～ 201,2025年03月,,,,パール,000 AC NV TV AW 革,,,,,
テスラ,モデルＸ 5D 4WD,2020,ＡＴ,32,5 - すごくきれい,559 ～ 563,nan,2025年03月,ロングレンジ,,7.7,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,10,3L23PT,5 - すごくきれい,339 ～ 343,2025年03月,,,7.7,赤,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,47,3L23T,5 - すごくきれい,261 ～ 267,2025年03月,,,7.4,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,17,YL1YT,5 - すごくきれい,315 ～ 319,2025年03月,,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,31,3L23,5 - すごくきれい,278 ～ 282,2025年03月,,,8.9,白,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,32,3L23T,5 - すごくきれい,301 ～ 305,2025年03月,,,7.9,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,11,3L13T,5 - すごくきれい,276 ～ 279,2025年03月,,,7.8,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,8,3L23,5 - すごくきれい,287 ～ 293,2025年03月,,,8.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2022,ＡＴ,17,3L23B,5 - すごくきれい,294 ～ 298,2025年03月,ロングレンジ,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2023,ＡＴ,25,YL3YPT,5 - すごくきれい,396 ～ 401,2025年03月,パフォーマンス,,8.7,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2019,ＡＴ,114,4 - きれい,247 ～ 250,nan,2025年03月,１００Ｄ,,8.6,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,12,3L13,5 - すごくきれい,264 ～ 267,2025年03月,スタンダードレンジプラス,,8.12,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＣＡＴ,23,YL1YT,5 - すごくきれい,287 ～ 290,2025年03月,,,7.12,パール,000 AC SR 革,,,,,
テスラ,モデルＳ 5D 4WD,2019,ＡＴ,17,5 - すごくきれい,298 ～ 302,nan,2025年03月,１００Ｄ,,8.2,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2023,ＡＴ,11,3L13T,5 - すごくきれい,282 ～ 288,2025年03月,,,8.8,グレー,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 4WD,2019,ＡＴ,68,3L23P,5 - すごくきれい,228 ～ 231,2025年03月,,,8.6,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2022,ＣＡＴ,18,3L23T,5 - すごくきれい,318 ～ 322,2025年03月,ロングレンジ ＡＷＤ,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 4WD,2023,ＡＴ,7,YL3YT,5 - すごくきれい,400 ～ 402,2025年03月,,,8.8,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,16,3L23,5 - すごくきれい,294 ～ 298,2025年03月,,,9.1,パール,000 AC NV TV SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,31,YL1YT,5 - すごくきれい,301 ～ 306,2025年03月,,,8.1,黒,000 AC NV TV SR 革,,,,,
テスラ,モデルＳ 2WD,2019,ＡＴ,30,5 - すごくきれい,374 ～ 378,nan,2025年03月,,,8.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,31,3L23,5 - すごくきれい,263 ～ 267,2025年03月,,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2023,ＡＴ,15,3L13T,5 - すごくきれい,356 ～ 359,2025年03月,,,9.2,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 4WD,2017,ＣＡＴ,72,SL1S2,4 - きれい,168 ～ 173,2025年03月,,,8.10,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,43,3L23P,3 - 普通,229 ～ 232,2025年03月,パフォーマンス,,8.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2023,ＣＡＴ,4,YL3YPT,5 - すごくきれい,419 ～ 424,2025年03月,パフォーマンス,,7.11,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,20,YL1YT,5 - すごくきれい,317 ～ 322,2025年03月,,,7.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2023,ＡＴ,15,YL3YPT,5 - すごくきれい,390 ～ 393,2025年03月,パフォーマンス,,7.12,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,23,3L23T,5 - すごくきれい,292 ～ 298,2025年03月,,,8.1,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2017,ＡＴ,73,3 - 普通,233 ～ 237,nan,2025年03月,９０Ｄ,,8.8,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＡＴ,52,3L23P,5 - すごくきれい,237 ～ 240,2025年03月,パフォーマンス,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,32,YL1YT,5 - すごくきれい,308 ～ 312,2025年03月,ガンＭ,,7.8,,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 4WD,2017,ＡＴ,94,5 - すごくきれい,312 ～ 317,nan,2025年03月,Ｐ１００Ｄ,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,52,3L13,5 - すごくきれい,233 ～ 237,2025年03月,スタンダードレンジプラス,,8.2,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,20,3L23B,5 - すごくきれい,290 ～ 292,2025年03月,ロングレンジ,,8.10,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,14,YL1YT,5 - すごくきれい,317 ～ 321,2025年03月,,,8.1,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2023,ＡＴ,16,3L13T,5 - すごくきれい,308 ～ 311,2025年03月,,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,35,3L23B,5 - すごくきれい,269 ～ 273,2025年03月,ロングレンジ,,8.7,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,35,3L23T,5 - すごくきれい,273 ～ 277,2025年03月,,,,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,14,3L13B,5 - すごくきれい,260 ～ 264,2025年03月,スタンダードレンジプラス,,8.10,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2024,ＣＡＴ,7,YL3YPT,5 - すごくきれい,399 ～ 402,2025年03月,パフォーマンス,,9.4,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 4WD,2023,ＡＴ,5,YL3YT,5 - すごくきれい,376 ～ 381,2025年03月,,,8.9,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2022,ＡＴ,29,YL3YPT,4 - きれい,361 ～ 365,2025年03月,パフォーマンス,,7.9,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2017,ＡＴ,195,3 - 普通,80 ～ 84,nan,2025年03月,75,,8.5,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,15,3L13T,5 - すごくきれい,265 ～ 269,2025年03月,,,,白,000 AC NV TV AW SR 革,,,,,
